Row #,Species,Count,Location,S/P,Date,LocID,SubID
1205,Asian Palm-Swift - Cypsiurus balasiensis,8,CN-Yunnan - 21.9351x101.2502,CN-53,08 Jun 2016,L4682614,S30132466
1206,African Palm-Swift - Cypsiurus parvus,4,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S20925311
1207,Antillean Palm-Swift - Tachornis phoenicobia,30,Zona Colonial,DO-01,16 Mar 2012,L1455819,S10188730
1208,Fork-tailed Palm-Swift - Tachornis squamata,8,La Selva Lodge,EC-U,16 Dec 2008,L471722,S4374954
1209,Crested Treeswift - Hemiprocne coronata,2,Chiang Mai--700th Anniversary Chiangmai Sports Complex,TH-50,12 Feb 2017,L5428301,S34312782
1210,Gray-rumped Treeswift - Hemiprocne longipennis,2,TH-Phang Nga-Bang Wan-Thanon Phet Kasem - 9.0737x98.4431,TH-82,17 Feb 2017,L5447439,S34414772
1211,Whiskered Treeswift - Hemiprocne comata,1,Sri Phang-nga NP--headquarters vicinity,TH-82,19 Feb 2017,L1042659,S34487911
1212,Fiery Topaz - Topaza pyra,1,Yasuni Biological Research Station,EC-D,07 Jan 2011,L685430,S7430520
1213,White-necked Jacobin - Florisuga mellivora,,PN Arenal,CR-A,11 Jan 2006,L325849,S3704819
1214,White-tipped Sicklebill - Eutoxeres aquila,1,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
1215,Buff-tailed Sicklebill - Eutoxeres condamini,1,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,20 Dec 2009,L1652750,S5980298
1216,Rufous-breasted Hermit - Glaucis hirsutus,1,Morro Calzada,PE-SAM,21 Dec 2009,L976328,S5980299
1217,Band-tailed Barbthroat - Threnetes ruckeri,1,Achiote Rd. (general location),PA-3,25 Mar 2009,L454695,S4787548
1218,Pale-tailed Barbthroat - Threnetes leucurus,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
1219,White-bearded Hermit - Phaethornis hispidus,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
1220,White-whiskered Hermit - Phaethornis yaruqui,1,Mindo--general area (*Please consider using a more specific hotspot or personal location when possible.),EC-P,23 Dec 2008,L574561,S4397710
1221,Green Hermit - Phaethornis guy,,Monteverde,CR-P,08 Jan 2006,L311635,S3704818
1222,Tawny-bellied Hermit - Phaethornis syrmatophorus,1,Cabañas San Isidro,EC-N,23 Nov 2008,L489454,S4345441
1223,Koepcke's Hermit - Phaethornis koepckeae,4,ACR Cordillera Escalera--Túnel Tarapoto,PE-SAM,23 Dec 2009,L2273747,S5994199
1224,Straight-billed Hermit - Phaethornis bourcieri,1,La Selva Lodge,EC-U,16 Dec 2008,L471722,S4374954
1225,Long-billed Hermit - Phaethornis longirostris,,PN Arenal,CR-A,13 Jan 2006,L325849,S3704815
1226,Great-billed Hermit - Phaethornis malaris,7,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
1227,Pale-bellied Hermit - Phaethornis anthophilus,4,RN Bellavista,CO-CAL,29 Jun 2011,L4465017,S8493272
1228,Black-throated Hermit - Phaethornis atrimentalis,2,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,20 Dec 2009,L1652750,S5980298
1229,Stripe-throated Hermit - Phaethornis striigularis,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
1230,Gray-chinned Hermit - Phaethornis griseogularis,1,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
1231,Reddish Hermit - Phaethornis ruber,4,Quebrada Upaquihua,PE-SAM,01 Jan 2010,L863240,S6083584
1232,Planalto Hermit - Phaethornis pretrei,3,Quebrada Upaquihua,PE-SAM,01 Jan 2010,L863240,S6083584
1233,Green-fronted Lancebill - Doryfera ludovicae,4,Cabañas San Isidro,EC-N,05 Dec 2008,L489454,S4345451
1234,Blue-fronted Lancebill - Doryfera johannae,2,ACR Cordillera Escalera--Túnel Tarapoto,PE-SAM,24 Dec 2009,L2273747,S5994200
1235,Wedge-billed Hummingbird - Schistes geoffroyi,2,Cordillera Guacamayos--Trail from parking area,EC-N,27 Nov 2008,L468859,S4346775
1236,Brown Violetear - Colibri delphinae,1,Mindo--general area (*Please consider using a more specific hotspot or personal location when possible.),EC-P,23 Dec 2008,L574561,S4397710
1237,Mexican Violetear - Colibri thalassinus,6,Reserva de la Biosfera Volcán Tacaná,MX-CHP,05 Jan 2013,L221269,S12533506
1238,Lesser Violetear - Colibri cyanotus,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
1239,Sparkling Violetear - Colibri coruscans,13,Parque El Ejido,EC-P,16 Nov 2008,L471609,S4276924
1240,White-vented Violetear - Colibri serrirostris,1,Refugío Los Volcanes,BO-S,15 Aug 2013,L3401986,S14944068
1241,Horned Sungem - Heliactin bilophus,2,Riberalta--Pampa San Lorenzo,BO-B,30 Aug 2013,L2339144,S15050530
1242,Purple-crowned Fairy - Heliothryx barroti,2,Rio Silanche Bird Sanctuary,EC-P,24 Dec 2008,L1396974,S4397681
1243,Black-eared Fairy - Heliothryx auritus,1,Cerros de Contamana,PE-LOR,05 Dec 2009,L846516,S5877069
1244,Green-tailed Goldenthroat - Polytmus theresiae,1,Cerro Urania,CO-VAU,08 Jun 2011,L1193327,S8408934
1245,Green-breasted Mango - Anthracothorax prevostii,,Puntarenas,CR-P,03 Jan 2006,L295309,S3704824
1246,Black-throated Mango - Anthracothorax nigricollis,1,Sendero Ibe Igar,PA-KY,18 Mar 2009,L473673,S4765938
1247,Veraguan Mango - Anthracothorax veraguensis,1,Puerto Armuelles,PA-4,22 Mar 2009,L680778,S4783666
1248,Antillean Mango - Anthracothorax dominicus,14,Botanical Gardens,DO-01,17 Mar 2012,L1456462,S10193242
1249,Amethyst-throated Sunangel - Heliangelus amethysticollis,4,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
1250,Gorgeted Sunangel - Heliangelus strophianus,1,Bellavista--camino a la estación científica (research station road),EC-P,22 Dec 2008,L627342,S4397730
1251,Tourmaline Sunangel - Heliangelus exortis,11,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
1252,Little Sunangel - Heliangelus micraster,8,Reserva Tapichalaca,EC-Z,08 Jan 2010,L483255,S6083659
1253,Purple-throated Sunangel - Heliangelus viola,1,Reserva Huashapamba and Acanama area,EC-L,31 Dec 2010,L679384,S7344322
1254,Royal Sunangel - Heliangelus regalis,2,ACP Abra Patricia--Owlet Lodge,PE-AMA,18 Dec 2009,L1849237,S5994198
1255,Green-backed Firecrown - Sephanoides sephaniodes,10,RN Altos de Lircay,CL-ML,02 Feb 2010,L1186273,S5853334
1256,Wire-crested Thorntail - Discosura popelairii,1,Afluente,PE-SAM,03 Jan 2010,L863236,S6083585
1257,Black-bellied Thorntail - Discosura langsdorffi,2,Senda Cerro Guacamaya,CO-VAU,09 Jun 2011,L1193326,S8408935
1258,Green Thorntail - Discosura conversii,,PN Arenal,CR-A,13 Jan 2006,L325849,S3704815
1259,Rufous-crested Coquette - Lophornis delattrei,2,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,19 Dec 2009,L1652750,S5980297
1260,Festive Coquette - Lophornis chalybeus,1,Riberalta--Km 632 track,BO-B,31 Aug 2013,L2339147,S15059312
1261,Black-crested Coquette - Lophornis helenae,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
1262,Ecuadorian Piedtail - Phlogophilus hemileucurus,1,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
1263,Speckled Hummingbird - Adelomyia melanogenys,1,Yanayacu Biological Station,EC-N,22 Nov 2008,L471438,S4346732
1264,Long-tailed Sylph - Aglaiocercus kingii,5,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
1265,Violet-tailed Sylph - Aglaiocercus coelestis,7,Bellavista--camino a la estación científica (research station road),EC-P,22 Dec 2008,L627342,S4397730
1266,Red-tailed Comet - Sappho sparganurus,1,Río Yala,AR-Y,04 Aug 2013,L844832,S14872051
1267,Bronze-tailed Comet - Polyonymus caroli,1,Road above San Damian,PE-ANC,25 Jan 2010,L863312,S6084239
1268,Gray-bellied Comet - Taphrolesbia griseiventris,3,Rio Chonta (Valqui F1.1),PE-CAJ,14 Jan 2010,L493415,S6084058
1269,Ecuadorian Hillstar - Oreotrochilus chimborazo,1,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,30 Nov 2008,L1491931,S4346800
1270,Andean Hillstar - Oreotrochilus estella,1,Rio Chonta (Valqui F1.1),PE-CAJ,14 Jan 2010,L493415,S6084058
1271,White-sided Hillstar - Oreotrochilus leucopleurus,1,Laguna del Maule and environs,CL-ML,03 Feb 2010,L843341,S5853332
1272,Black-breasted Hillstar - Oreotrochilus melanogaster,1,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
1273,Wedge-tailed Hillstar - Oreotrochilus adela,6,Liriuni-San Miguel--brushy gully,BO-C,21 Aug 2013,L2328533,S14976408
1274,Mountain Avocetbill - Opisthoprora euryptera,1,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
1275,Black-tailed Trainbearer - Lesbia victoriae,7,Parque El Ejido,EC-P,16 Nov 2008,L471609,S4276924
1276,Green-tailed Trainbearer - Lesbia nuna,4,Near La Florida,PE-AMA,16 Dec 2009,L853085,S5980220
1277,Purple-backed Thornbill - Ramphomicron microrhynchum,1,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
1278,Olivaceous Thornbill - Chalcostigma olivaceum,1,Satipo Rd Gynoxys forest,PE-JUN,24 Nov 2009,L846522,S5877029
1279,Blue-mantled Thornbill - Chalcostigma stanleyi,1,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,30 Nov 2008,L1491931,S4346800
1280,Bronze-tailed Thornbill - Chalcostigma heteropogon,2,PN Chingaza,CO-CUN,06 Jun 2011,L1185888,S8369226
1281,Rainbow-bearded Thornbill - Chalcostigma herrani,1,Saraguro- Antenas Militares,EC-L,31 Dec 2010,L1053523,S7344321
1282,Tyrian Metaltail - Metallura tyrianthina,3,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
1283,Viridian Metaltail - Metallura williami,3,Reserva Ecológica Cayambe-Coca,EC-N,30 Nov 2008,L621682,S4346792
1284,Violet-throated Metaltail - Metallura baroni,5,PN El Cajas,EC-A,30 Dec 2010,L600072,S7344323
1285,Coppery Metaltail - Metallura theresiae,2,Bosque Unchog (Valqui D5.3),PE-HUC,10 Dec 2009,L602837,S5877075
1286,Fire-throated Metaltail - Metallura eupogon,2,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
1287,Scaled Metaltail - Metallura aeneocauda,1,Chuspipata--upper Old Coroico Rd.,BO-L,26 Aug 2013,L998474,S15022436
1288,Black Metaltail - Metallura phoebe,6,Rio Chonta (Valqui F1.1),PE-CAJ,14 Jan 2010,L493415,S6084058
1289,Greenish Puffleg - Haplophaedia aureliae,1,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
1290,Glowing Puffleg - Eriocnemis vestita,3,Saraguro- Antenas Militares,EC-L,31 Dec 2010,L1053523,S7344321
1291,Coppery-bellied Puffleg - Eriocnemis cupreoventris,1,PN Chingaza,CO-CUN,06 Jun 2011,L1185888,S8369226
1292,Sapphire-vented Puffleg - Eriocnemis luciani,3,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
1293,Golden-breasted Puffleg - Eriocnemis mosquera,1,Reserva Yanacocha,EC-P,22 Dec 2008,L1396997,S4397690
1294,Blue-capped Puffleg - Eriocnemis glaucopoides,7,PN Calilegua,AR-Y,11 Aug 2013,L756209,S14915683
1295,Emerald-bellied Puffleg - Eriocnemis aline,1,Near La Florida,PE-AMA,16 Dec 2009,L853085,S5980220
1296,Marvelous Spatuletail - Loddigesia mirabilis,8,Near La Florida,PE-AMA,16 Dec 2009,L853085,S5980220
1297,Shining Sunbeam - Aglaeactis cupripennis,9,Reserva Ecológica Cayambe-Coca,EC-N,30 Nov 2008,L621682,S4346792
1298,Black-hooded Sunbeam - Aglaeactis pamela,4,Corani Dam Area,BO-C,20 Aug 2013,L1008541,S14966900
1299,Bronzy Inca - Coeligena coeligena,3,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
1300,Brown Inca - Coeligena wilsoni,1,Bellavista--camino a la estación científica (research station road),EC-P,22 Dec 2008,L627342,S4397730
1301,Collared Inca - Coeligena torquata,1,Yanayacu Biological Station,EC-N,22 Nov 2008,L471438,S4346732
1302,Violet-throated Starfrontlet - Coeligena violifer,14,Puente Carrizales,PE-JUN,25 Nov 2009,L846530,S5877058
1303,Rainbow Starfrontlet - Coeligena iris,2,Reserva Huashapamba and Acanama area,EC-L,31 Dec 2010,L679384,S7344322
1304,Dusky Starfrontlet - Coeligena orina,4,RNA Colibri del Sol (Dusky Starfrontlet Reserve),CO-ANT,20 Jun 2011,L751363,S8454785
1305,Buff-winged Starfrontlet - Coeligena lutetiae,1,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
1306,Blue-throated Starfrontlet - Coeligena helianthea,1,PN Chingaza,CO-CUN,06 Jun 2011,L1185888,S8369226
1307,Mountain Velvetbreast - Lafresnaya lafresnayi,1,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
1308,Sword-billed Hummingbird - Ensifera ensifera,3,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
1309,Great Sapphirewing - Pterophanes cyanopterus,1,Reserva Yanacocha,EC-P,22 Dec 2008,L1396997,S4397690
1310,Buff-tailed Coronet - Boissonneaua flavescens,2,Guango Lodge,EC-N,02 Dec 2008,L489428,S4346841
1311,Chestnut-breasted Coronet - Boissonneaua matthewsii,11,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
1312,Velvet-purple Coronet - Boissonneaua jardini,11,Mindo Loma,EC-P,22 Dec 2008,L889462,S4397718
1313,Booted Racket-tail - Ocreatus underwoodii,37,Bellavista--camino a la estación científica (research station road),EC-P,22 Dec 2008,L627342,S4397730
1314,White-tailed Hillstar - Urochroa bougueri,4,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
1315,Purple-bibbed Whitetip - Urosticte benjamini,2,Bellavista--camino a la estación científica (research station road),EC-P,22 Dec 2008,L627342,S4397730
1316,Gould's Jewelfront - Heliodoxa aurescens,2,ACR Cordillera Escalera--Túnel Tarapoto,PE-SAM,24 Dec 2009,L2273747,S5994200
1317,Fawn-breasted Brilliant - Heliodoxa rubinoides,2,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
1318,Green-crowned Brilliant - Heliodoxa jacula,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
1319,Empress Brilliant - Heliodoxa imperatrix,3,Mindo Loma,EC-P,22 Dec 2008,L889462,S4397718
1320,Violet-fronted Brilliant - Heliodoxa leadbeateri,1,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
1321,Giant Hummingbird - Patagona gigas,1,Calacalí--Sendero de la Virgen (Trail from shrine),EC-P,06 Jan 2009,L481210,S4448868
1322,Rivoli's Hummingbird - Eugenes fulgens,1,Portal,US-AZ,13 Jul 2007,L129060,S3681753
1323,Talamanca Hummingbird - Eugenes spectabilis,2,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
1324,Long-billed Starthroat - Heliomaster longirostris,1,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
1325,Blue-tufted Starthroat - Heliomaster furcifer,1,Rio Mizque Valley,BO-C,17 Aug 2013,L998867,S14944250
1326,Fiery-throated Hummingbird - Panterpe insignis,1,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
1327,Green-throated Mountain-gem - Lampornis viridipallens,3,Reserva de la Biosfera Volcán Tacaná,MX-CHP,05 Jan 2013,L221269,S12533506
1328,Amethyst-throated Hummingbird - Lampornis amethystinus,1,Camino La Cumbre--Oeste,MX-OAX,13 Jan 2013,L304462,S12593871
1329,Blue-throated Hummingbird - Lampornis clemenciae,2,Portal,US-AZ,13 Jul 2007,L129060,S3681753
1330,Purple-throated Mountain-gem - Lampornis calolaemus,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
1331,White-throated Mountain-gem - Lampornis castaneoventris,4,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
1332,Garnet-throated Hummingbird - Lamprolaima rhami,1,Camino La Cumbre--Oeste,MX-OAX,13 Jan 2013,L304462,S12593871
1333,Purple-collared Woodstar - Myrtis fanny,6,Near La Florida,PE-AMA,16 Dec 2009,L853085,S5980220
1334,Oasis Hummingbird - Rhodopis vesper,2,RN Lomas de Lachay,PE-LIM,22 Jan 2010,L490198,S6084235
1335,Peruvian Sheartail - Thaumastura cora,3,Sitio Arqueológico Chao,PE-LAL,13 Jan 2010,L863282,S6084057
1336,White-bellied Woodstar - Chaetocercus mulsant,8,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
1337,Little Woodstar - Chaetocercus bombus,1,Bellavista--camino a la estación científica (research station road),EC-P,22 Dec 2008,L627342,S4397730
1338,Gorgeted Woodstar - Chaetocercus heliodor,1,Guango Lodge,EC-N,02 Dec 2008,L489428,S4346841
1339,Short-tailed Woodstar - Myrmia micrura,1,Quebrada El Limón (Valqui E4.2),PE-PIU,11 Jan 2010,L493316,S6084055
1340,Slender-tailed Woodstar - Microstilbon burmeisteri,2,PN Calilegua,AR-Y,12 Aug 2013,L756209,S14915685
1341,Slender Sheartail - Doricha enicura,1,Reserva de la Biosfera Volcán Tacaná,MX-CHP,05 Jan 2013,L221269,S12533506
1342,Mexican Sheartail - Doricha eliza,4,Reserva de la Biosfera Ría Lagartos--Rancho San Salvador,MX-YUC,17 Feb 2014,L262288,S17077954
1343,Sparkling-tailed Hummingbird - Tilmatura dupontii,1,Reserva de la Biosfera Volcán Tacaná,MX-CHP,05 Jan 2013,L221269,S12533506
1344,Beautiful Hummingbird - Calothorax pulcher,1,Teotitlan de Valle -- general above town,MX-OAX,11 Jan 2013,L1880028,S12569441
1345,Magenta-throated Woodstar - Calliphlox bryantae,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
1346,Purple-throated Woodstar - Calliphlox mitchellii,5,Bellavista--camino a la estación científica (research station road),EC-P,22 Dec 2008,L627342,S4397730
1347,Amethyst Woodstar - Calliphlox amethystina,1,RN Allpahuayo Mishana,PE-LOR,28 Dec 2009,L3633118,S5994202
1348,Ruby-throated Hummingbird - Archilochus colubris,,Manomet Inc.,US-MA,13 May 2005,L207383,S3701938
1349,Black-chinned Hummingbird - Archilochus alexandri,,Orange,US-CA,25 Nov 2004,L110984,S3704790
1350,Vervain Hummingbird - Mellisuga minima,20,Botanical Gardens,DO-01,17 Mar 2012,L1456462,S10193242
1351,Anna's Hummingbird - Calypte anna,,Orange,US-CA,27 Nov 2004,L110984,S3701975
1352,Costa's Hummingbird - Calypte costae,,Pima,US-AZ,14 Jan 2007,L110866,S3704678
1353,Bumblebee Hummingbird - Atthis heloisa,5,Km 139 track,MX-OAX,10 Jan 2013,L1878589,S12560535
1354,Broad-tailed Hummingbird - Selasphorus platycercus,3,Rustler Park,US-AZ,17 Jul 2007,L129069,S3681758
1355,Rufous Hummingbird - Selasphorus rufus,1,Cotuit,US-MA,27 Nov 2006,L249995,S31878780
1356,Allen's Hummingbird - Selasphorus sasin,12,Upper Newport Bay,US-CA,05 Jan 2008,L207063,S3488503
1357,Volcano Hummingbird - Selasphorus flammula,1,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
1358,Scintillant Hummingbird - Selasphorus scintilla,1,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
1359,Calliope Hummingbird - Selasphorus calliope,1,Connecticut,US-CT,07 Dec 2006,L108927,S3701700
1360,Western Emerald - Chlorostilbon melanorhynchus,2,Bellavista--camino a la estación científica (research station road),EC-P,22 Dec 2008,L627342,S4397730
1361,Red-billed Emerald - Chlorostilbon gibsoni,1,RN Bellavista,CO-CAL,30 Jun 2011,L4465017,S8493273
1362,Blue-tailed Emerald - Chlorostilbon mellisugus,1,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
1363,Cozumel Emerald - Chlorostilbon forficatus,3,Avenida Antonio Gonzalez Fernandez,MX-ROO,06 Feb 2014,L1048933,S16812111
1364,Canivet's Emerald - Chlorostilbon canivetii,1,Camino Vigia Chico,MX-ROO,31 Dec 2012,L262300,S12468791
1365,Garden Emerald - Chlorostilbon assimilis,1,Parque Natural Metropolitano,PA-8,17 Mar 2009,L454708,S4765822
1366,Hispaniolan Emerald - Chlorostilbon swainsonii,4,Rabo de Gato,DO-10,18 Mar 2012,L296450,S10215620
1367,Glittering-bellied Emerald - Chlorostilbon lucidus,2,Taco Pozo -- NW road,AR-H,10 Aug 2013,L2317433,S14915684
1368,Blue-chinned Sapphire - Chlorestes notata,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
1369,Dusky Hummingbird - Cynanthus sordidus,3,Zona Arqueológica Monte Albán,MX-OAX,11 Jan 2013,L282510,S12566747
1370,Broad-billed Hummingbird - Cynanthus latirostris,2,Cochise,US-AZ,12 Jul 2007,L110857,S3681757
1371,Violet-headed Hummingbird - Klais guimeti,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
1372,Emerald-chinned Hummingbird - Abeillia abeillei,2,Valle Nacional,MX-OAX,14 Jan 2013,L247439,S12606693
1373,Scaly-breasted Hummingbird - Phaeochroa cuvierii,,PN Carara,CR-P,02 Jan 2006,L447761,S3704826
1374,Wedge-tailed Sabrewing - Campylopterus curvipennis,1,Camino Vigia Chico,MX-ROO,31 Dec 2012,L262300,S12468791
1375,Gray-breasted Sabrewing - Campylopterus largipennis,2,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,20 Dec 2009,L1652750,S5980298
1376,Rufous Sabrewing - Campylopterus rufus,1,Reserva de la Biosfera Volcán Tacaná,MX-CHP,05 Jan 2013,L221269,S12533506
1377,Violet Sabrewing - Campylopterus hemileucurus,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
1378,Lazuline Sabrewing - Campylopterus falcatus,1,RN Bellavista,CO-CAL,29 Jun 2011,L4465017,S8493272
1379,Napo Sabrewing - Campylopterus villaviscensio,1,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
1380,White-vented Plumeleteer - Chalybura buffonii,1,El Valle area,PA-2,20 Mar 2009,L681700,S4790971
1381,Crowned Woodnymph - Thalurania colombica,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
1382,Fork-tailed Woodnymph - Thalurania furcata,4,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
1383,Stripe-tailed Hummingbird - Eupherusa eximia,,Monteverde,CR-P,08 Jan 2006,L311635,S3704818
1384,White-tailed Emerald - Elvira chionura,1,El Valle area,PA-2,20 Mar 2009,L681700,S4790971
1385,Coppery-headed Emerald - Elvira cupreiceps,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
1386,Snowcap - Microchera albocoronata,1,El Valle area,PA-2,20 Mar 2009,L681700,S4790971
1387,Tumbes Hummingbird - Leucippus baeri,3,Quebrada El Limón (Valqui E4.2),PE-PIU,11 Jan 2010,L493316,S6084055
1388,Spot-throated Hummingbird - Leucippus taczanowskii,4,Bagua Chica (Valqui F7.1),PE-AMA,06 Jan 2010,L493593,S6083589
1389,Olive-spotted Hummingbird - Leucippus chlorocercus,4,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
1390,White-bellied Hummingbird - Amazilia chionogaster,4,Carretera La Cumbre,PE-PAS,22 Nov 2009,L846536,S5877054
1391,Amazilia Hummingbird - Amazilia amazilia,5,Quebrada El Limón (Valqui E4.2),PE-PIU,11 Jan 2010,L493316,S6084055
1392,White-bellied Emerald - Amazilia candida,1,Yaax Che Jardín Botánico del Dr. Alfredo Barrera Marín,MX-ROO,24 Dec 2012,L2286958,S12361301
1393,Versicolored Emerald - Amazilia versicolor,2,Cerro Urania,CO-VAU,08 Jun 2011,L1193327,S8408934
1394,Andean Emerald - Amazilia franciae,12,Bellavista--camino a la estación científica (research station road),EC-P,22 Dec 2008,L627342,S4397730
1395,Glittering-throated Emerald - Amazilia fimbriata,1,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
