Row #,Species,Count,Location,S/P,Date,LocID,SubID
4091,Black-spectacled Brushfinch,3,Chucho Acha,PE-JUN,26 Nov 2009,L846542,S5877060
4092,Bolivian Brushfinch,7,Reserva Yanacocha,EC-P,22 Dec 2008,L1396997,S4397690
4093,Fulvous-headed Brushfinch,52,Río Yala,AR-Y,04 Aug 2013,L844832,S14872051
4094,Slaty Bunting,2,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
4095,Yellowhammer,2,Les Bas Gicons,FR-U,28 Apr 2014,L2813328,S18124442
4096,Cirl Bunting,4,Benahaví­s,ES-AN,13 Apr 2008,L918606,S6490721
4097,Rock Bunting,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
4098,Godlewski's Bunting,1,"CN-Sichuan - 33.5892x103.1501 - May 27, 2016, 9:42 PM",CN-51,27 May 2016,L4644290,S29932744
4099,Meadow Bunting,1,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,16 Dec 2013,L1756020,S15984492
4100,Ortolan Bunting,25,Sululta Plains -- stop #1,ET-OR,19 Dec 2014,L3289434,S21327432
4101,Cinnamon-breasted Bunting,15,Jemma Valley--Lemi escarpment,ET-AM,20 Dec 2014,L1550642,S21015734
4102,Tristram's Bunting,1,"Magic Wood, Yangkou",CN-32,22 May 2016,L4632011,S29867851
4103,Chestnut-eared Bunting,18,出水市--出水市ツル観察センター (Izumi--Izumi Crane Observation Center),JP-46,22 Dec 2013,L986398,S16059238
4104,Little Bunting,2,Pasvik--Little Bunting spot,NO-20,12 Jun 2015,L3717437,S23887552
4105,Rustic Bunting,1,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,16 Dec 2013,L1756020,S15984492
4106,Yellow-throated Bunting,65,Myogi area--agricultural land,JP-10,17 Dec 2013,L2471316,S16001318
4107,Yellow-breasted Bunting,1,"32.5391x121.1128 - May 21, 2016, 12:42 PM",CN-32,21 May 2016,L4623954,S29807863
4108,Somali Bunting,2,Awash NP--southern section,ET-AF,24 Dec 2014,L1550655,S21633464
4109,Brown-rumped Bunting,3,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S20925311
4110,Black-faced Bunting,2,Okinawa--Route 70 near Ada,JP-47,10 Dec 2013,L2466835,S15966116
4111,Gray Bunting,3,安中市--妙義荒船林道--中木川谷 (Annaka--Myogi Arafune Forest Road--Nakagi River Valley),JP-10,17 Dec 2013,L2390901,S16001293
4112,Reed Bunting,9,Arasaki--reed beds area,JP-46,21 Dec 2013,L2480657,S16059233
4113,Corn Bunting,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
4114,Western Chat-Tanager,4,Zapotén,DO-16,19 Mar 2012,L296437,S10215873
4115,Eastern Chat-Tanager,3,Monumento Natural Miguel Domingo Fuerte,DO-04,20 Mar 2012,L2334577,S10232236
4116,Black-crowned Palm-Tanager,7,Botanical Gardens,DO-01,17 Mar 2012,L1456462,S10193242
4117,White-winged Warbler,6,Zapotén,DO-16,19 Mar 2012,L296437,S10215873
4118,Green-tailed Warbler,6,P.N. Sierra de Baoruco--Near Park Sign,DO-10,18 Mar 2012,L296440,S10215771
4119,Western Spindalis,1,Avenida Antonio Gonzalez Fernandez,MX-ROO,05 Feb 2014,L1048933,S16802512
4120,Hispaniolan Spindalis,7,Zapotén,DO-16,19 Mar 2012,L296437,S10215873
4121,Wrenthrush,1,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
4122,Yellow-breasted Chat,,Manomet Inc.,US-MA,07 Sep 2004,L207383,S3701785
4123,Dusky-faced Tanager,1,Achiote Rd. (general location),PA-3,25 Mar 2009,L454695,S4787548
4124,Rose-throated Tanager,1,Camino Vigia Chico,MX-ROO,31 Dec 2012,L262300,S12468791
4125,Hepatic Tanager,1,Cochise,US-AZ,12 Jul 2007,L110857,S3681757
4126,Summer Tanager,,PN Carara,CR-P,02 Jan 2006,L447761,S3704826
4127,Scarlet Tanager,,Monroe,US-FL,21 Jan 2005,L111131,S3704708
4128,Western Tanager,,PN Carara,CR-P,02 Jan 2006,L447761,S3704826
4129,Flame-colored Tanager,1,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
4130,White-winged Tanager,1,Lagunas de Volcán,PA-4,22 Mar 2009,L454684,S4785252
4131,Red-headed Tanager,5,Sierra de Miahuatlán--La Soledad,MX-OAX,10 Jan 2013,L305864,S12560351
4132,Red-crowned Ant-Tanager,4,El Valle area,PA-2,20 Mar 2009,L681700,S4790971
4133,Red-throated Ant-Tanager,15,Parque Natural Metropolitano,PA-8,17 Mar 2009,L454708,S4765822
4134,Sooty Ant-Tanager,5,RN Bellavista,CO-CAL,29 Jun 2011,L4465017,S8493272
4135,Crested Ant-Tanager,3,RNA Las Tangaras,CO-CHO,24 Jun 2011,L856448,S8477398
4136,Carmiol's Tanager,20,Sendero Ibe Igar,PA-KY,18 Mar 2009,L473673,S4765938
4137,Ochre-breasted Tanager,3,Milpe Bird Sanctuary,EC-P,27 Dec 2008,L493675,S4397696
4138,Black-faced Grosbeak,14,El Ocote,MX-CHP,03 Jan 2013,L1865382,S12483342
4139,Northern Cardinal,,Manomet Inc.,US-MA,01 Sep 2004,L207383,S3701896
4140,Pyrrhuloxia,1,Sweetwater Wetlands,US-AZ,14 Jan 2007,L208918,S3681626
4141,Golden Grosbeak,3,"Quito--Parque La Carolina, Jardin Botanico",EC-P,17 Nov 2008,L618326,S4279942
4142,Black-backed Grosbeak,2,Cascada de Peguche,EC-I,09 Jan 2009,L633173,S4448864
4143,Rose-breasted Grosbeak,,Middlesex,US-MA,04 May 2005,L111991,S3701857
4144,Black-headed Grosbeak,10,Cochise,US-AZ,12 Jul 2007,L110857,S3681757
4145,Gray-throated Chat,1,Zona Arqueológica Cobá,MX-ROO,21 Dec 2012,L250111,S12342183
4146,Rose-breasted Chat,1,Riberalta--Km 632 track,BO-B,31 Aug 2013,L2339147,S15059312
4147,Blue Seedeater,,PN Arenal,CR-A,13 Jan 2006,L325849,S3704815
4148,Blue-black Grosbeak,3,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
4149,Ultramarine Grosbeak,1,Río Yala,AR-Y,04 Aug 2013,L844832,S14872051
4150,Blue Bunting,4,Yaax Che Jardín Botánico del Dr. Alfredo Barrera Marín,MX-ROO,19 Dec 2012,L2286958,S12324191
4151,Blue Grosbeak,1,Patagonia Lake State Park,US-AZ,17 Jan 2007,L129050,S3681630
4152,Lazuli Bunting,1,Sulphur Springs Valley--south of Sunizona,US-AZ,16 Jan 2007,L282458,S3681619
4153,Indigo Bunting,,Middlesex,US-MA,06 May 2006,L111991,S3701883
4154,Rose-bellied Bunting,2,Arriaga foothills,MX-CHP,07 Jan 2013,L1865637,S12534161
4155,Orange-breasted Bunting,9,Arriaga foothills,MX-CHP,03 Jan 2013,L1865637,S12485209
4156,Varied Bunting,6,Patagonia Lake State Park,US-AZ,21 Jul 2007,L129050,S3681760
4157,Painted Bunting,1,"302 Thomas Landers Road, Falmouth",US-MA,03 Dec 2007,L4966267,S3701923
4158,Dickcissel,1,Plymouth,US-MA,27 Dec 2004,L111994,S3701963
4159,Yellow-headed Blackbird,,Pima,US-AZ,14 Jan 2007,L110866,S3704678
4160,Bobolink,,Parker River NWR,US-MA,01 Jun 2005,L129046,S3701684
4161,Western Meadowlark,,Pima,US-AZ,14 Jan 2007,L110866,S3704678
4162,Eastern Meadowlark,2,Plymouth,US-MA,15 Oct 2004,L131128,S3701900
4163,Red-breasted Meadowlark,4,La Selva Lodge,EC-U,20 Dec 2008,L471722,S4374957
4164,Peruvian Meadowlark,1,Huanaco Valley,PE-HUC,10 Dec 2009,L846539,S5877074
4165,Long-tailed Meadowlark,2,Lampa,CL-RM,01 Feb 2010,L779208,S5853333
4166,Yellow-billed Cacique,,PN Arenal,CR-A,11 Jan 2006,L325849,S3704819
4167,Yellow-winged Cacique,3,Arriaga foothills,MX-CHP,03 Jan 2013,L1865637,S12485209
4168,Russet-backed Oropendola,4,Yanayacu Biological Station,EC-N,22 Nov 2008,L471438,S4346732
4169,Dusky-green Oropendola,1,Refugío Los Volcanes,BO-S,15 Aug 2013,L3401986,S14944068
4170,Green Oropendola,15,Contamana River,PE-LOR,02 Dec 2009,L846515,S5877066
4171,Crested Oropendola,2,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
4172,Chestnut-headed Oropendola,2,Valle Nacional,MX-OAX,14 Jan 2013,L247439,S12606693
4173,Montezuma Oropendola,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
4174,Olive Oropendola,1,Yasuni Biological Research Station,EC-D,06 Jan 2011,L685430,S7430519
4175,Solitary Black Cacique,1,Lago Yarinacocha,PE-UCA,07 Dec 2009,L846518,S5877070
4176,Golden-winged Cacique,2,Río Yala,AR-Y,04 Aug 2013,L844832,S14872051
4177,Ecuadorian Cacique,1,Yasuni Biological Research Station,EC-D,07 Jan 2011,L685430,S7430520
4178,Scarlet-rumped Cacique,10,Cabañas San Isidro,EC-N,24 Nov 2008,L489454,S4345442
4179,Yellow-rumped Cacique,4,La Selva Lodge,EC-U,16 Dec 2008,L471722,S4374954
4180,Mountain Cacique,1,Yanayacu Biological Station,EC-N,22 Nov 2008,L471438,S4346732
4181,Casqued Cacique,1,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
4182,Hispaniolan Oriole,1,Paraíso Caño Hondo,DO-30,22 Mar 2012,L296465,S10235729
4183,Black-vented Oriole,2,Teotitlan de Valle -- general above town,MX-OAX,11 Jan 2013,L1880028,S12569441
4184,Black-cowled Oriole,,PN Arenal,CR-A,09 Jan 2006,L325849,S3704817
4185,Orchard Oriole,,Manomet Inc.,US-MA,13 May 2005,L207383,S3701938
4186,Hooded Oriole,2,Sweetwater Wetlands,US-AZ,11 Jul 2007,L208918,S3681756
4187,Yellow-backed Oriole,2,Ammo Dump Ponds,PA-3,24 Mar 2009,L1740339,S4785313
4188,Orange-crowned Oriole,1,Bayano Lake bridge,PA-8,18 Mar 2009,L473666,S4765961
4189,White-edged Oriole,3,Quebrada El Limón (Valqui E4.2),PE-PIU,11 Jan 2010,L493316,S6084055
4190,Yellow-tailed Oriole,1,San Miguel de Los Bancos--Mirador Rio Blanco,EC-P,24 Dec 2008,L627341,S4397727
4191,Epaulet Oriole,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
4192,Variable Oriole,4,Encalilla,AR-T,06 Aug 2013,L2310095,S14871351
4193,Orange-backed Troupial,1,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
4194,Streak-backed Oriole,2,Arriaga foothills,MX-CHP,03 Jan 2013,L1865637,S12485209
4195,Bullock's Oriole,,Orange,US-CA,26 Nov 2004,L110984,S3704737
4196,Orange Oriole,2,Puerto Morelos--north end,MX-ROO,17 Dec 2012,L1839062,S12309709
4197,Spot-breasted Oriole,2,Puerto Arista--Pueblo y Playa,MX-CHP,03 Jan 2013,L322139,S12485301
4198,Altamira Oriole,2,Puerto Morelos--north end,MX-ROO,17 Dec 2012,L1839062,S12309709
4199,Baltimore Oriole,,Manomet Inc.,US-MA,23 Sep 2004,L207383,S3701750
4200,Scott's Oriole,2,Cave Creek Canyon--South Fork,US-AZ,14 Jul 2007,L129099,S3681755
4201,Red-winged Blackbird,,Monroe,US-FL,19 Jan 2005,L111131,S3704733
4202,Tricolored Blackbird,5,San Joaquin Wildlife Sanctuary,US-CA,06 Jan 2008,L109339,S3488512
4203,Shiny Cowbird,5,Cerro Azul,PA-8,17 Mar 2009,L682310,S4795512
4204,Bronzed Cowbird,4,Cochise,US-AZ,12 Jul 2007,L110857,S3681757
4205,Brown-headed Cowbird,,Middlesex,US-MA,04 May 2005,L111991,S3701857
4206,Giant Cowbird,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
4207,Melodious Blackbird,,PN Carara,CR-P,01 Jan 2006,L447761,S3704816
4208,Scrub Blackbird,4,Mindo--general area (*Please consider using a more specific hotspot or personal location when possible.),EC-P,22 Dec 2008,L574561,S4397709
4209,Rusty Blackbird,,Middlesex,US-MA,27 Mar 2005,L111991,S3703422
4210,Brewer's Blackbird,10,Sweetwater Wetlands,US-AZ,14 Jan 2007,L208918,S3681626
4211,Common Grackle,,Monroe,US-FL,26 Jan 2005,L111131,S3704709
4212,Boat-tailed Grackle,,Miami-Dade,US-FL,16 Jan 2005,L111100,S3701952
4213,Great-tailed Grackle,,"Costa Rica, Carara, Arenal, Monteverde",CR-A,31 Dec 2005,L508496,S3704814
4214,Nicaraguan Grackle,,Drive between Arenal and San Jose,CR-A,14 Jan 2006,L3340129,S3704823
4215,Greater Antillean Grackle,6,Lago Enriquillo,DO-10,19 Mar 2012,L352475,S10225022
4216,Red-bellied Grackle,2,RNA Arrierito Antioqueño (Chestnut-capped Piha Reserve),CO-ANT,18 Jun 2011,L603931,S8440472
4217,Oriole Blackbird,2,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
4218,Austral Blackbird,15,Drive from La Serena to Santiago,CL-CO,31 Jan 2010,L843343,S5853331
4219,Chopi Blackbird,12,Parque Urbano,BO-S,02 Aug 2013,L2304701,S14840955
4220,Bolivian Blackbird,47,Rio Mizque Valley,BO-C,17 Aug 2013,L998867,S14944250
4221,Grayish Baywing,4,Río Yala,AR-Y,04 Aug 2013,L844832,S14872051
4222,Yellow-winged Blackbird,20,Lampa,CL-RM,01 Feb 2010,L779208,S5853333
4223,Yellow-hooded Blackbird,45,Islas del Rio Amazonas de Iquitos,PE-LOR,30 Dec 2009,L853885,S5994204
4224,Common Chaffinch,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
4225,Brambling,6,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,15 Dec 2013,L1756020,S15970987
4226,Blue-naped Chlorophonia,1,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
4227,Chestnut-breasted Chlorophonia,2,Cordillera Guacamayos--Trail from parking area,EC-N,27 Nov 2008,L468859,S4346775
4228,Yellow-collared Chlorophonia,2,RNA Las Tangaras,CO-CHO,24 Jun 2011,L856448,S8477398
4229,Blue-crowned Chlorophonia,4,Reserva de la Biosfera Volcán Tacaná,MX-CHP,05 Jan 2013,L221269,S12533506
4230,Plumbeous Euphonia,1,ACR Cordillera Escalera--Túnel Tarapoto,PE-SAM,24 Dec 2009,L2273747,S5994200
4231,Scrub Euphonia,,PN Arenal,CR-A,13 Jan 2006,L325849,S3704815
4232,Purple-throated Euphonia,4,ACR Cordillera Escalera--Túnel Tarapoto,PE-SAM,23 Dec 2009,L2273747,S5994199
4233,Yellow-crowned Euphonia,4,Parque Natural Metropolitano,PA-8,17 Mar 2009,L454708,S4765822
4234,Velvet-fronted Euphonia,4,RN Bellavista,CO-CAL,29 Jun 2011,L4465017,S8493272
4235,Orange-crowned Euphonia,1,Mashpi Road,EC-P,27 Dec 2010,L1050442,S7318975
4236,Thick-billed Euphonia,1,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
4237,Yellow-throated Euphonia,,PN Carara,CR-P,02 Jan 2006,L447761,S3704826
4238,Antillean Euphonia,9,P.N. Sierra de Baoruco--Near Park Sign,DO-10,18 Mar 2012,L296440,S10215771
4239,Elegant Euphonia,2,Lagunas de Volcán,PA-4,22 Mar 2009,L454684,S4785252
4240,Golden-rumped Euphonia,2,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
4241,Fulvous-vented Euphonia,4,Parque Natural Metropolitano,PA-8,17 Mar 2009,L454708,S4765822
4242,Golden-bellied Euphonia,1,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
4243,Bronze-green Euphonia,2,Guacamayos Slope Road,EC-N,26 Nov 2008,L621558,S4346736
4244,Olive-backed Euphonia,,PN Arenal,CR-A,13 Jan 2006,L325849,S3704815
4245,White-vented Euphonia,1,Mindo--general area (*Please consider using a more specific hotspot or personal location when possible.),EC-P,23 Dec 2008,L574561,S4397710
4246,Tawny-capped Euphonia,,PN Arenal,CR-A,13 Jan 2006,L325849,S3704815
4247,Orange-bellied Euphonia,1,Cabañas San Isidro,EC-N,23 Nov 2008,L489454,S4345441
4248,Rufous-bellied Euphonia,3,ACR Cordillera Escalera--Túnel Tarapoto,PE-SAM,23 Dec 2009,L2273747,S5994199
4249,Collared Grosbeak,4,Jiuzhaigou NNR--lower road ,CN-51,25 May 2016,L4641220,S29915077
4250,Spot-winged Grosbeak,1,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
4251,White-winged Grosbeak,2,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
4252,Hooded Grosbeak,3,Mirador Rey Tepepul,GT-SO,09 May 2017,L3563985,S36697832
4253,Evening Grosbeak,18,Quabbin - Franklin Co.,US-MA,23 Apr 2006,L753767,S5162974
4254,Hawfinch,6,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,16 Dec 2013,L1756020,S15984492
4255,Yellow-billed Grosbeak,20,"Magic Wood, Yangkou",CN-32,22 May 2016,L4632011,S29867851
4256,Japanese Grosbeak,12,Karuizawa--Lake Shiozawa-ko,JP-20,15 Dec 2013,L2467657,S15970996
4257,Common Rosefinch,6,"Helsinki--Viikki, Vanhankaupunginlahti",FI-18,06 Jun 2015,L2975220,S23796256
4258,Himalayan Beautiful Rosefinch,15,"CN-Sichuan-G213 - 32.8126x103.5694 - May 26, 2016, 8:16 PM",CN-51,26 May 2016,L4641228,S29915117
4259,Pink-rumped Rosefinch,6,Gonggangling Pass,CN-51,24 May 2016,L4641186,S29914857
4260,Sharpe's Rosefinch,2,Balangshan--tunnel area,CN-51,30 May 2016,L4658447,S30004316
4261,Vinaceous Rosefinch,1,Longcanggou--upper forest,CN-51,02 Jun 2016,L4664269,S30036346
4262,Long-tailed Rosefinch,5,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,16 Dec 2013,L1756020,S15984492
4263,Red-fronted Rosefinch,1,"30.9037x102.8984 - May 31, 2016, 6:41 AM",CN-51,31 May 2016,L4682378,S30132566
4264,Three-banded Rosefinch,6,Jiuzhaigou NNR--Primeval Forest ,CN-51,25 May 2016,L4641214,S29915053
4265,Chinese White-browed Rosefinch,4,Gonggangling Pass,CN-51,24 May 2016,L4641186,S29914857
4266,Pine Grosbeak,2,"Mt. Watatic, Worcester County",US-MA,24 Nov 2007,L207393,S3287899
4267,Brown Bullfinch,6,Longcanggou--lower elevations (below central building),CN-51,02 Jun 2016,L4666925,S30050446
4268,Gray-headed Bullfinch,1,Gonggangling Pass,CN-51,24 May 2016,L4641186,S29914857
4269,Eurasian Bullfinch,7,安中市--妙義荒船林道--中木川谷 (Annaka--Myogi Arafune Forest Road--Nakagi River Valley),JP-10,17 Dec 2013,L2390901,S16001293
4270,Dark-breasted Rosefinch,6,Balangshan--tunnel area,CN-51,30 May 2016,L4658447,S30004316
4271,Plain Mountain-Finch,1,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
4272,Black-headed Mountain-Finch,5,Balang Shan Pass,CN-51,01 Jun 2016,L947411,S30022653
4273,Asian Rosy-Finch,25,別海町--野付半島-- ナラワラ (Betsukai--Notsuke Peninsula--Narawara),JP-01,26 Dec 2013,L2384992,S16086073
4274,Gray-crowned Rosy-Finch,3,Galbraith Lake area,US-AK,02 Jun 2014,L2281225,S19420090
4275,House Finch,,Fresh Pond,US-MA,06 Nov 2004,L207370,S3703351
4276,Purple Finch,,Parker River NWR,US-MA,01 Jun 2005,L129046,S3701684
4277,Cassin's Finch,1,Palm Springs-Sky Tram,US-CA,03 Jan 2008,L490518,S3488507
4278,European Greenfinch,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
4279,Oriental Greenfinch,3,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,15 Dec 2013,L1756020,S15970987
4280,White-rumped Seedeater,2,Gibe Gorge,ET-SN,12 Jan 2015,L3161011,S21327570
4281,Yellow-fronted Canary,12,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
4282,African Citril,1,Addis Ababa--Ghion Hotel,ET-AA,13 Dec 2014,L3016220,S20878230
4283,Reichenow's Seedeater,2,Lake Langano--Simbo Lodge,ET-OR,28 Dec 2014,L3284689,S21523960
4284,Yellow-rumped Serin,1,Jemma Valley -- tributary past river,ET-AM,20 Dec 2014,L3289441,S21327459
4285,White-bellied Canary,2,Awash NP--southern section,ET-AF,23 Dec 2014,L1550655,S21523968
4286,Yellow-throated Serin,4,Melka Ghebdu,ET-AM,21 Dec 2014,L1550664,S21523977
4287,Salvadori's Serin,2,Sof Omar Caves,ET-OR,01 Jan 2015,L3160299,S21525193
4288,Northern Grosbeak-Canary,2,Yabello to Mega road,ET-OR,07 Jan 2015,L2099164,S21525205
4289,Streaky Seedeater,6,Addis Ababa--Ghion Hotel,ET-AA,13 Dec 2014,L3016220,S20878230
4290,Brown-rumped Seedeater,3,Addis Ababa--Ag Palace Hotel,ET-AA,13 Dec 2014,L3215213,S20876311
4291,Ankober Serin,15,Gemessa Gedel,ET-AM,21 Dec 2014,L1550663,S21613214
4292,Twite,1,Lanavuonjavri tundra,NO-20,15 Jun 2015,L3724370,S23921566
4293,Eurasian Linnet,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
4294,Common Redpoll,2,Parker River NWR,US-MA,26 Dec 2005,L129046,S3703438
4295,Hoary Redpoll,1,Parker River NWR,US-MA,23 Dec 2007,L129046,S3704705
4296,Parrot Crossbill,3,Kuusamo--Valtavaara,FI-14,10 Jun 2015,L1050671,S23849848
4297,Red Crossbill,,Parker River NWR,US-MA,11 Nov 2006,L129046,S3703481
4298,Hispaniolan Crossbill,4,Zapotén,DO-16,19 Mar 2012,L296437,S10215873
4299,White-winged Crossbill,30,"Moose Bog, Wenlock WMA",US-VT,12 Feb 2007,L207476,S3704783
4300,European Goldfinch,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
4301,Citril Finch,2,Les Bas Gicons,FR-U,28 Apr 2014,L2813328,S18124442
4302,Corsican Finch,2,Vivario Fort overlook,FR-H,23 Apr 2014,L2798819,S18044623
4303,European Serin,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
4304,Yellow-crowned Canary,4,Bale Mts--Harenna Forest,ET-OR,02 Jan 2015,L2099191,S21327364
4305,Ethiopian Siskin,9,Sululta Plains--pond complex,ET-OR,19 Dec 2014,L3236254,S21015489
4306,Tibetan Serin,72,Baxi Forest--lower track,CN-51,27 May 2016,L4644356,S29933022
4307,Eurasian Siskin,3,国頭村--辺野喜ダム (Kunigami--Benoki Dam),JP-47,09 Dec 2013,L1482172,S15965906
4308,Pine Siskin,2,Plymouth,US-MA,27 Dec 2004,L111994,S3701963
4309,Black-headed Siskin,4,Km 139 track,MX-OAX,10 Jan 2013,L1878589,S12560535
4310,Antillean Siskin,1,Zapotén,DO-16,19 Mar 2012,L296437,S10215873
4311,Lesser Goldfinch,,Puntarenas,CR-P,03 Jan 2006,L295309,S3704824
4312,Lawrence's Goldfinch,70,Sweetwater Wetlands,US-AZ,14 Jan 2007,L208918,S3681626
4313,American Goldfinch,,Manomet Inc.,US-MA,09 Sep 2004,L207383,S3701718
4314,Andean Siskin,4,PN Chingaza,CO-CUN,06 Jun 2011,L1185888,S8369226
4315,Yellow-bellied Siskin,1,Milpe Bird Sanctuary,EC-P,27 Dec 2008,L493675,S4397696
4316,Thick-billed Siskin,1,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
4317,Hooded Siskin,4,"Quito--Parque La Carolina, Jardin Botanico",EC-P,17 Nov 2008,L618326,S4279942
4318,Olivaceous Siskin,9,Upper Loreto Road (800-1400 m),EC-N,23 Nov 2008,L468856,S4346724
4319,Black Siskin,35,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
4320,Yellow-rumped Siskin,1,Laguna del Maule and environs,CL-ML,03 Feb 2010,L843341,S5853332
4321,Black-chinned Siskin,17,RN Altos de Lircay,CL-ML,02 Feb 2010,L1186273,S5853334
4322,House Sparrow,,Manomet Inc.,US-MA,31 Aug 2004,L207383,S3701848
4323,Italian Sparrow,40,Lago di Massociuccoli--Oasi LIPU,IT-52,11 Apr 2014,L7163950,S17837835
4324,Russet Sparrow,72,Satsuma--eastern rice paddies,JP-46,20 Dec 2013,L2474889,S16025910
4325,Plain-backed Sparrow,10,Doi Inthanon NP--Blossom-headed Parakeet Pre-roost site,TH-50,15 Feb 2017,L4816655,S34379392
4326,Shelley's Rufous Sparrow,2,Liben Plain,ET-OR,04 Jan 2015,L2099167,S21327344
4327,Northern Gray-headed Sparrow,3,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S20925311
4328,Swainson's Sparrow,8,Addis Ababa--Ag Palace Hotel,ET-AA,13 Dec 2014,L3215213,S20876311
4329,Eurasian Tree Sparrow,2,"El Rocio, La Rocina",ES-AN,21 Apr 2008,L918618,S6490727
4330,Chestnut Sparrow,8,Mega area--lava fields,ET-OR,06 Jan 2015,L3332140,S21632851
4331,Yellow-spotted Petronia,4,Afar Plains -- first spot,ET-AF,22 Dec 2014,L3314774,S21523975
4332,Bush Petronia,8,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S20925311
4333,Rock Petronia,3,Ruoergai Isabelline Wheatear spot,CN-51,26 May 2016,L4641164,S29914728
4334,White-rumped Snowfinch,3,"CN-Sichuan-G213 - 33.8462x102.9358 - May 26, 2016, 7:44 PM",CN-51,26 May 2016,L4641169,S29914768
4335,Rufous-necked Snowfinch,1,"CN-Sichuan-G213 - 33.8462x102.9358 - May 26, 2016, 7:44 PM",CN-51,26 May 2016,L4641169,S29914768
4336,Red-billed Buffalo-Weaver,2,Aledeghi Wildlife Reserve,ET-AF,23 Dec 2014,L2846177,S21016137
4337,White-headed Buffalo-Weaver,25,Dulecha--east of town,ET-AF,22 Dec 2014,L3328942,S21613409
4338,Speckle-fronted Weaver,3,Jemma Valley--tributary south of river crossing,ET-AM,20 Dec 2014,L3284861,S21312893
4339,White-browed Sparrow-Weaver,40,Dulecha--east of town,ET-AF,22 Dec 2014,L3328942,S21613409
4340,Chestnut-crowned Sparrow-Weaver,2,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S20925311
4341,Gray-headed Social-Weaver,70,Yabello--Mega triangle,ET-OR,06 Jan 2015,L2099161,S21525202
4342,Black-capped Social-Weaver,30,Mega area--lava fields,ET-OR,06 Jan 2015,L3332140,S21632851
